Location,Total Land Area (acres),Number of Cows,Farm Size,Date,Product ID,Product Name,Brand,Quantity (liters/kg),Price per Unit,Total Value,Shelf Life (days),Storage Condition,Production Date,Expiration Date,Quantity Sold (liters/kg),Price per Unit (sold),Approx. Total Revenue(INR),Customer Location,Sales Channel,Quantity in Stock (liters/kg),Minimum Stock Threshold (liters/kg),Reorder Quantity (liters/kg),Date_Sell,Year,Month,Day,DayOfWeek,Quarter,Days_to_Sell,Days_to_Expire,Expire,Sales_Velocity,Quantity_Sold_Hist_Mean,Sales_Velocity_Hist_Mean,Sales_Volatility_Hist,Quantity_Sold_Before_Expire,Quantity_Lost,Capacity_Utilization,Sales_Trend_7d,Seasonal_Volatility,Stock_Efficiency,Value_Lost,Revenue_Before_Losses,Real_Revenue
Gujarat,365.86,92,Medium,2019-08-16,2,Butter,Parag Milk Foods,874.87,20.195,73760.28970000001,38,Frozen,2019-06-28,2019-08-05,299,80.78,24153.22,Delhi,Retail,575,42.54,132.97,2019-08-05,2019,8,5,0,3,38,0,1,7.868421052631579,217.0,8.947368421052632,54.71471100437881,0.0,575.0,0.8794117647058823,328.14285714285717,73.83495093260214,7.868421052631579,11612.125,18114.915,6502.790000000001
Uttar Pradesh,247.07,14,Small,2019-08-18,2,Butter,Parag Milk Foods,746.47,23.4025,71093.8028,40,Refrigerated,2019-07-07,2019-08-16,648,93.61,60659.28,Telangana,Wholesale,98,65.85,124.18,2019-08-16,2019,8,16,4,3,40,0,1,16.2,217.0,8.947368421052632,54.71471100437881,0.0,98.0,1.8105882352941176,393.85714285714283,73.83495093260214,16.2,2293.445,45494.46,43201.015
Jharkhand,790.28,13,Large,2019-08-25,2,Butter,Parag Milk Foods,736.38,11.585,34860.2292,31,Frozen,2019-07-20,2019-08-20,294,46.34,13623.96,Kerala,Wholesale,442,48.94,187.0,2019-08-20,2019,8,20,1,3,31,0,1,9.483870967741936,217.0,8.947368421052632,54.71471100437881,0.0,442.0,1.0599620493358635,382.42857142857144,73.83495093260214,9.483870967741936,5120.570000000001,10217.970000000001,5097.400000000001
Kerala,430.56,57,Medium,2019-08-20,2,Butter,Warana,966.19,18.2375,67072.90980000001,38,Frozen,2019-08-15,2019-09-22,649,72.95,47344.55,Karnataka,Retail,317,14.14,23.95,2019-08-20,2019,8,20,1,3,5,33,0,129.8,217.0,8.947368421052632,54.71471100437881,295.2631578947369,21.736842105263122,14.507058823529412,400.7142857142857,73.83495093260214,3.9333333333333336,396.4256578947362,35508.412500000006,35111.98684210527
Delhi,948.51,94,Small,2019-08-24,2,Butter,Mother Dairy,791.17,12.0025,35610.5617,37,Frozen,2019-08-08,2019-09-14,534,48.01,25637.34,Chandigarh,Wholesale,257,80.22,59.28,2019-08-24,2019,8,24,5,3,16,21,0,33.375,217.0,8.947368421052632,54.71471100437881,187.89473684210526,69.10526315789474,3.7301470588235293,427.85714285714283,73.83495093260214,1.5892857142857142,829.4359210526316,19228.005,18398.56907894737
Chandigarh,844.59,93,Medium,2019-08-25,2,Butter,Amul,197.38,17.525,13078.3988,26,Refrigerated,2019-07-31,2019-08-26,135,70.1,9463.5,Uttar Pradesh,Online,62,79.28,179.53,2019-08-25,2019,8,25,6,3,25,1,0,5.4,217.0,8.947368421052632,54.71471100437881,8.947368421052632,53.05263157894737,0.6035294117647059,371.2857142857143,73.83495093260214,5.4,929.7473684210526,7097.624999999999,6167.877631578946
Bihar,423.48,80,Small,2019-09-24,2,Butter,Amul,344.91,19.325,26116.5852,33,Refrigerated,2019-07-26,2019-08-28,305,77.3,23576.5,Jharkhand,Wholesale,39,91.28,34.59,2019-08-28,2019,8,28,2,3,33,0,1,9.242424242424242,217.0,8.947368421052632,54.71471100437881,0.0,39.0,1.0329768270944741,409.14285714285717,73.83495093260214,9.242424242424242,753.675,17682.375,16928.7
Chandigarh,537.49,19,Large,2019-09-28,2,Butter,Parag Milk Foods,431.76,20.3175,35283.4272,29,Frozen,2019-08-01,2019-08-30,193,81.27,15685.11,Tamil Nadu,Retail,238,88.69,96.13,2019-08-30,2019,8,30,4,3,29,0,1,6.655172413793103,217.0,8.947368421052632,54.71471100437881,0.0,238.0,0.7438133874239351,394.0,73.83495093260214,6.655172413793103,4835.565,11763.8325,6928.267500000001
Telangana,88.18,74,Medium,2019-09-02,2,Butter,Amul,226.32,9.7225,9061.8528,32,Refrigerated,2019-08-24,2019-09-25,84,38.89,3266.76,Rajasthan,Online,142,54.05,154.66,2019-09-02,2019,9,2,0,3,9,23,0,9.333333333333334,217.0,8.947368421052632,54.71471100437881,142.0,0.0,1.0431372549019609,313.42857142857144,47.584352287615175,0.4057971014492754,0.0,2450.07,2450.07
Haryana,80.01,75,Medium,2019-09-22,2,Butter,Mother Dairy,797.04,15.0725,50811.3,40,Frozen,2019-07-27,2019-09-05,608,60.29,36656.32,Rajasthan,Retail,189,78.06,105.36,2019-09-05,2019,9,5,3,3,40,0,1,15.2,217.0,8.947368421052632,54.71471100437881,0.0,189.0,1.6988235294117646,358.2857142857143,47.584352287615175,15.2,2848.7025,27492.24,24643.537500000002
Chandigarh,245.0,43,Small,2019-09-09,2,Butter,Amul,771.48,22.5275,72897.1452,38,Frozen,2019-09-06,2019-10-14,123,90.11,11083.53,Bihar,Online,648,94.96,129.09,2019-09-09,2019,9,9,0,3,3,35,0,41.0,217.0,8.947368421052632,54.71471100437881,313.15789473684214,334.84210526315786,4.58235294117647,283.14285714285717,47.584352287615175,1.1714285714285715,7543.155526315789,8312.6475,769.4919736842103
Kerala,960.61,40,Small,2019-09-18,2,Butter,Amul,140.43,13.1475,7503.1749,35,Frozen,2019-08-06,2019-09-10,128,52.59,6731.52,Tamil Nadu,Wholesale,12,92.03,100.15,2019-09-10,2019,9,10,1,3,35,0,1,3.657142857142857,217.0,8.947368421052632,54.71471100437881,0.0,12.0,0.4087394957983193,225.14285714285714,47.584352287615175,3.657142857142857,157.77,5048.64,4890.87
Delhi,750.67,87,Medium,2019-09-12,2,Butter,Parag Milk Foods,74.21,7.595,2124.6323,39,Refrigerated,2019-08-02,2019-09-10,1,30.38,30.38,Rajasthan,Retail,73,14.02,130.98,2019-09-10,2019,9,10,1,3,39,0,1,0.02564102564102564,217.0,8.947368421052632,54.71471100437881,0.0,73.0,0.002865761689291101,206.0,47.584352287615175,0.02564102564102564,554.435,22.785,-531.65
Telangana,265.92,39,Large,2019-09-11,2,Butter,Parag Milk Foods,934.0,4.975,18820.1,38,Refrigerated,2019-08-19,2019-09-26,285,19.9,5671.5,Jharkhand,Retail,649,29.72,51.93,2019-09-11,2019,9,11,2,3,23,15,0,12.391304347826088,217.0,8.947368421052632,54.71471100437881,134.21052631578948,514.7894736842105,1.384910485933504,203.14285714285714,47.584352287615175,0.8260869565217391,2561.077631578947,4253.625,1692.5473684210529
Kerala,729.52,64,Small,2019-09-14,2,Butter,Mother Dairy,39.13,3.145,666.7752,36,Frozen,2019-09-11,2019-10-17,12,12.58,150.96,Uttar Pradesh,Online,27,95.8,184.81,2019-09-14,2019,9,14,5,3,3,33,0,4.0,217.0,8.947368421052632,54.71471100437881,27.0,0.0,0.44705882352941173,177.28571428571428,47.584352287615175,0.12121212121212122,0.0,113.22,113.22
Uttar Pradesh,377.59,77,Large,2019-10-01,2,Butter,Amul,444.2,13.7325,26278.872,26,Frozen,2019-08-20,2019-09-15,359,54.93,19719.87,Karnataka,Online,85,60.99,72.23,2019-09-15,2019,9,15,6,3,26,0,1,13.807692307692308,217.0,8.947368421052632,54.71471100437881,0.0,85.0,1.5432126696832578,216.57142857142858,47.584352287615175,13.807692307692308,1167.2625,14789.9025,13622.64
Madhya Pradesh,719.02,91,Medium,2019-09-15,2,Butter,Warana,881.3,21.7025,73368.22499999999,36,Frozen,2019-09-05,2019-10-11,125,86.81,10851.25,Uttar Pradesh,Retail,756,96.25,29.43,2019-09-15,2019,9,15,6,3,10,26,0,12.5,217.0,8.947368421052632,54.71471100437881,232.63157894736844,523.3684210526316,1.3970588235294117,147.57142857142858,47.584352287615175,0.4807692307692308,11358.403157894736,8138.4375,-3219.965657894736
Chandigarh,524.45,67,Medium,2019-09-20,2,Butter,Amul,8.47,21.82,768.9913000000001,38,Refrigerated,2019-08-12,2019-09-19,3,87.28,261.84,Delhi,Retail,5,54.58,128.52,2019-09-19,2019,9,19,3,3,38,0,1,0.07894736842105263,217.0,8.947368421052632,54.71471100437881,0.0,5.0,0.008823529411764706,130.42857142857142,47.584352287615175,0.07894736842105263,109.1,196.38000000000002,87.28000000000003
Bihar,151.25,68,Large,2019-09-22,2,Butter,Parag Milk Foods,28.42,7.7775,942.4072,37,Frozen,2019-09-10,2019-10-17,25,31.11,777.75,Chandigarh,Online,3,10.66,63.6,2019-09-22,2019,9,22,6,3,12,25,0,2.0833333333333335,217.0,8.947368421052632,54.71471100437881,3.0,0.0,0.23284313725490194,115.71428571428571,47.584352287615175,0.08333333333333334,0.0,583.3125,583.3125
Uttar Pradesh,424.81,64,Small,2019-09-22,2,Butter,Warana,845.0,13.635,45325.8,28,Frozen,2019-09-03,2019-10-01,170,54.54,9271.8,Gujarat,Retail,675,99.36,89.61,2019-09-22,2019,9,22,6,3,19,9,0,8.947368421052632,217.0,8.947368421052632,54.71471100437881,80.52631578947368,594.4736842105264,1.0,139.85714285714286,47.584352287615175,0.9941520467836258,8105.648684210527,6953.85,-1151.7986842105265
Delhi,913.52,14,Small,2019-09-23,2,Butter,Parag Milk Foods,15.11,22.1775,1384.9825999999998,32,Refrigerated,2019-09-19,2019-10-21,2,88.71,177.42,Chandigarh,Retail,13,67.92,132.91,2019-09-23,2019,9,23,0,3,4,28,0,0.5,217.0,8.947368421052632,54.71471100437881,13.0,0.0,0.055882352941176466,99.42857142857143,47.584352287615175,0.017857142857142856,0.0,133.065,133.065
Chandigarh,92.84,75,Medium,2019-10-02,2,Butter,Warana,644.45,13.18,34510.2975,39,Frozen,2019-08-15,2019-09-23,434,52.72,22880.48,Gujarat,Online,210,67.99,100.59,2019-09-23,2019,9,23,0,3,39,0,1,11.128205128205128,217.0,8.947368421052632,54.71471100437881,0.0,210.0,1.2437405731523377,159.71428571428572,47.584352287615175,11.128205128205128,2767.7999999999997,17160.36,14392.560000000001
Chandigarh,607.67,89,Large,2019-10-08,2,Butter,Mother Dairy,53.89,23.21,5076.9769,38,Refrigerated,2019-08-17,2019-09-24,9,92.84,835.56,Maharashtra,Online,44,13.67,100.5,2019-09-24,2019,9,24,1,3,38,0,1,0.23684210526315788,217.0,8.947368421052632,54.71471100437881,0.0,44.0,0.026470588235294117,109.71428571428571,47.584352287615175,0.23684210526315788,1021.24,626.67,-394.57000000000005
Madhya Pradesh,553.21,68,Small,2019-10-15,2,Butter,Warana,913.81,24.5125,87917.6601,33,Frozen,2019-08-27,2019-09-29,244,98.05,23924.2,Bihar,Wholesale,669,32.93,170.94,2019-09-29,2019,9,29,6,3,33,0,1,7.393939393939394,217.0,8.947368421052632,54.71471100437881,0.0,669.0,0.8263814616755792,126.71428571428571,47.584352287615175,7.393939393939394,16398.8625,17943.149999999998,1544.2874999999985
Kerala,711.08,42,Large,2019-10-13,2,Butter,Mother Dairy,750.75,21.935,65990.925,40,Frozen,2019-08-24,2019-10-03,331,87.74,29041.94,Jharkhand,Retail,419,84.92,124.7,2019-10-03,2019,10,3,3,4,40,0,1,8.275,217.0,8.947368421052632,54.71471100437881,0.0,419.0,0.9248529411764705,173.57142857142858,20.461536028258692,8.275,9190.765,21781.454999999998,12590.689999999999
West Bengal,444.87,71,Small,2019-10-07,2,Butter,Amul,229.16,24.0275,22686.84,28,Refrigerated,2019-09-06,2019-10-04,160,96.11,15377.6,West Bengal,Wholesale,69,26.06,78.01,2019-10-04,2019,10,4,4,4,28,0,1,5.714285714285714,217.0,8.947368421052632,54.71471100437881,0.0,69.0,0.6386554621848739,192.85714285714286,20.461536028258692,5.714285714285714,1657.8975,11533.199999999999,9875.302499999998
Karnataka,336.36,100,Large,2019-10-23,2,Butter,Parag Milk Foods,726.93,22.715,64420.5366,35,Refrigerated,2019-08-31,2019-10-05,284,90.86,25804.24,Chandigarh,Wholesale,442,19.79,116.7,2019-10-05,2019,10,5,5,4,35,0,1,8.114285714285714,217.0,8.947368421052632,54.71471100437881,0.0,442.0,0.9068907563025209,209.14285714285714,20.461536028258692,8.114285714285714,10040.03,19353.18,9313.15
Chandigarh,263.61,43,Large,2019-10-13,2,Butter,Warana,992.89,15.1475,59503.8977,37,Refrigerated,2019-08-29,2019-10-05,569,60.59,34475.71,Tamil Nadu,Retail,423,99.2,103.26,2019-10-05,2019,10,5,5,4,37,0,1,15.378378378378379,217.0,8.947368421052632,54.71471100437881,0.0,423.0,1.718759936406995,290.14285714285717,20.461536028258692,15.378378378378379,6407.3925,25856.7825,19449.39
Gujarat,850.46,38,Large,2019-10-14,2,Butter,Mother Dairy,73.82,11.06,3309.3506,32,Refrigerated,2019-09-06,2019-10-08,3,44.24,132.72,Delhi,Wholesale,70,59.66,187.38,2019-10-08,2019,10,8,1,4,32,0,1,0.09375,217.0,8.947368421052632,54.71471100437881,0.0,70.0,0.010477941176470587,228.57142857142858,20.461536028258692,0.09375,774.2,99.53999999999999,-674.6600000000001
Jharkhand,324.62,58,Large,2019-10-24,2,Butter,Warana,58.04,7.85,1946.0812,28,Frozen,2019-09-14,2019-10-12,18,31.4,565.2,Tamil Nadu,Retail,40,15.34,157.81,2019-10-12,2019,10,12,5,4,28,0,1,0.6428571428571429,217.0,8.947368421052632,54.71471100437881,0.0,40.0,0.07184873949579831,229.85714285714286,20.461536028258692,0.6428571428571429,314.0,423.9,109.89999999999998
Chandigarh,495.98,17,Small,2019-10-20,2,Butter,Warana,703.73,23.275,68677.0107,37,Frozen,2019-09-19,2019-10-26,334,93.1,31095.4,Maharashtra,Retail,369,42.01,74.27,2019-10-20,2019,10,20,6,4,31,6,0,10.774193548387096,217.0,8.947368421052632,54.71471100437881,53.684210526315795,315.3157894736842,1.2041745730550286,242.71428571428572,20.461536028258692,1.7956989247311828,7338.974999999999,23321.549999999996,15982.574999999997
Chandigarh,953.65,17,Small,2019-10-24,2,Butter,Warana,851.39,14.3,45336.5175,26,Frozen,2019-10-07,2019-11-02,650,57.2,37180.0,Karnataka,Wholesale,201,15.53,178.11,2019-10-24,2019,10,24,3,4,17,9,0,38.23529411764706,217.0,8.947368421052632,54.71471100437881,80.52631578947368,120.47368421052632,4.273356401384083,288.2857142857143,20.461536028258692,4.248366013071895,1722.7736842105264,27885.000000000004,26162.226315789478
Chandigarh,50.03,83,Medium,2019-11-16,2,Butter,Parag Milk Foods,950.66,6.695,21361.3302,34,Frozen,2019-09-20,2019-10-24,485,26.78,12988.3,Haryana,Online,465,44.25,152.15,2019-10-24,2019,10,24,3,4,34,0,1,14.264705882352942,217.0,8.947368421052632,54.71471100437881,0.0,465.0,1.5942906574394464,334.7142857142857,20.461536028258692,14.264705882352942,3113.175,9741.225,6628.05
Uttar Pradesh,666.33,68,Large,2019-10-26,2,Butter,Amul,950.33,5.595,23701.2302,25,Refrigerated,2019-10-09,2019-11-03,684,22.38,15307.92,Chandigarh,Retail,266,60.57,25.88,2019-10-26,2019,10,26,5,4,17,8,0,40.23529411764706,217.0,8.947368421052632,54.71471100437881,71.57894736842105,194.42105263157896,4.496885813148789,391.85714285714283,20.461536028258692,5.029411764705882,1087.7857894736842,11480.94,10393.154210526316
Karnataka,428.93,11,Small,2019-10-28,2,Butter,Parag Milk Foods,360.11,11.46,17767.827400000002,29,Frozen,2019-10-01,2019-10-30,319,45.84,14622.96,Bihar,Retail,41,53.04,136.81,2019-10-28,2019,10,28,0,4,27,2,0,11.814814814814815,217.0,8.947368421052632,54.71471100437881,17.894736842105264,23.105263157894736,1.320479302832244,356.14285714285717,20.461536028258692,5.907407407407407,264.7863157894737,10967.220000000001,10702.433684210528
Uttar Pradesh,372.39,35,Large,2019-11-14,2,Butter,Mother Dairy,838.32,3.275,9129.304800000002,29,Frozen,2019-10-01,2019-10-30,163,13.1,2135.3,Chandigarh,Wholesale,675,14.99,30.8,2019-10-30,2019,10,30,2,4,29,0,1,5.620689655172414,217.0,8.947368421052632,54.71471100437881,0.0,675.0,0.6281947261663287,379.0,20.461536028258692,5.620689655172414,2210.625,1601.475,-609.1500000000001
Madhya Pradesh,911.37,49,Small,2019-11-24,2,Butter,Parag Milk Foods,546.72,3.8775,7205.7696,26,Frozen,2019-10-06,2019-11-01,141,15.51,2186.91,Chandigarh,Retail,405,51.21,174.63,2019-11-01,2019,11,1,4,4,26,0,1,5.423076923076923,217.0,8.947368421052632,54.71471100437881,0.0,405.0,0.6061085972850678,396.57142857142856,19.502974393672847,5.423076923076923,1570.3875,1640.1825000000001,69.79500000000007
Chandigarh,738.43,69,Small,2019-11-07,2,Butter,Amul,818.21,16.945,59205.6756,29,Refrigerated,2019-10-04,2019-11-02,299,67.78,20266.22,Haryana,Online,519,33.37,154.27,2019-11-02,2019,11,2,5,4,29,0,1,10.310344827586206,217.0,8.947368421052632,54.71471100437881,0.0,519.0,1.1523326572008115,391.57142857142856,19.502974393672847,10.310344827586206,8794.455,15199.665,6405.210000000001
Rajasthan,838.28,68,Medium,2019-11-08,2,Butter,Amul,776.61,21.54,69832.7712,27,Refrigerated,2019-10-12,2019-11-08,723,86.16,62293.68,Jharkhand,Wholesale,53,43.77,163.23,2019-11-08,2019,11,8,4,4,27,0,1,26.77777777777778,217.0,8.947368421052632,54.71471100437881,0.0,53.0,2.9928104575163395,402.0,19.502974393672847,26.77777777777778,1141.62,46720.26,45578.64
Maharashtra,34.41,92,Large,2019-11-19,2,Butter,Parag Milk Foods,771.93,3.88,14797.8981,33,Frozen,2019-10-26,2019-11-28,554,15.52,8598.08,Chandigarh,Retail,217,30.82,172.32,2019-11-19,2019,11,19,1,4,24,9,0,23.083333333333332,217.0,8.947368421052632,54.71471100437881,80.52631578947368,136.4736842105263,2.5799019607843134,411.85714285714283,19.502974393672847,2.564814814814815,529.517894736842,6448.56,5919.042105263158
Madhya Pradesh,414.28,87,Medium,2019-11-22,2,Butter,Parag Milk Foods,805.79,5.7,14600.9148,34,Refrigerated,2019-10-20,2019-11-23,759,22.8,17305.2,Uttar Pradesh,Online,46,43.47,54.45,2019-11-22,2019,11,22,4,4,33,1,0,23.0,217.0,8.947368421052632,54.71471100437881,8.947368421052632,37.05263157894737,2.5705882352941174,422.57142857142856,19.502974393672847,23.0,211.20000000000002,12978.900000000001,12767.7
Jharkhand,810.96,87,Small,2019-12-07,2,Butter,Amul,407.37,9.8575,15504.5022,40,Frozen,2019-10-19,2019-11-28,258,39.43,10172.94,Karnataka,Retail,149,99.97,77.57,2019-11-28,2019,11,28,3,4,40,0,1,6.45,217.0,8.947368421052632,54.71471100437881,0.0,149.0,0.7208823529411765,413.85714285714283,19.502974393672847,6.45,1468.7675,7629.705,6160.9375
Delhi,737.58,87,Small,2019-12-10,2,Butter,Amul,488.28,9.885,18100.5396,27,Frozen,2019-11-06,2019-12-03,353,39.54,13957.62,Delhi,Online,135,32.31,91.18,2019-12-03,2019,12,3,1,4,27,0,1,13.074074074074074,217.0,8.947368421052632,54.71471100437881,0.0,135.0,1.4612200435729847,441.0,28.678109787895327,13.074074074074074,1334.475,10468.215,9133.74
Haryana,113.22,41,Medium,2019-12-03,2,Butter,Warana,484.22,18.235,37546.41880000001,29,Refrigerated,2019-11-08,2019-12-07,69,72.94,5032.86,Bihar,Wholesale,415,33.53,105.65,2019-12-03,2019,12,3,1,4,25,4,0,2.76,217.0,8.947368421052632,54.71471100437881,35.78947368421053,379.2105263157895,0.3084705882352941,430.7142857142857,28.678109787895327,0.69,6914.903947368421,3774.645,-3140.2589473684206
Chandigarh,721.98,82,Large,2019-12-08,2,Butter,Amul,677.86,15.795,42908.538,37,Refrigerated,2019-10-28,2019-12-04,307,63.18,19396.26,Haryana,Retail,370,96.26,159.89,2019-12-04,2019,12,4,2,4,37,0,1,8.297297297297296,217.0,8.947368421052632,54.71471100437881,0.0,370.0,0.9273449920508743,431.85714285714283,28.678109787895327,8.297297297297296,5844.15,14547.195,8703.045
Maharashtra,924.21,10,Small,2019-12-05,2,Butter,Amul,971.81,7.76,28250.5167,28,Frozen,2019-11-12,2019-12-10,130,31.04,4035.2,Chandigarh,Retail,841,87.25,41.97,2019-12-05,2019,12,5,3,4,23,5,0,5.6521739130434785,217.0,8.947368421052632,54.71471100437881,44.73684210526316,796.2631578947369,0.6317135549872123,347.14285714285717,28.678109787895327,1.1304347826086958,6179.002105263158,3026.4,-3152.602105263158
Telangana,44.36,54,Large,2019-12-07,2,Butter,Amul,867.42,17.7775,59487.66359999999,34,Refrigerated,2019-11-01,2019-12-05,91,71.11,6471.01,Delhi,Retail,776,33.81,60.47,2019-12-05,2019,12,5,3,4,34,0,1,2.676470588235294,217.0,8.947368421052632,54.71471100437881,0.0,776.0,0.2991349480968858,281.0,28.678109787895327,2.676470588235294,13795.34,4853.2575,-8942.0825
West Bengal,78.3,88,Large,2019-12-27,2,Butter,Warana,834.72,3.2,14373.8784,34,Frozen,2019-11-04,2019-12-08,342,12.8,4377.6,Maharashtra,Online,492,37.8,130.69,2019-12-08,2019,12,8,6,4,34,0,1,10.058823529411764,217.0,8.947368421052632,54.71471100437881,0.0,492.0,1.1242214532871972,221.42857142857142,28.678109787895327,10.058823529411764,1574.4,3283.2000000000003,1708.8000000000002
Karnataka,300.97,25,Large,2019-12-15,2,Butter,Parag Milk Foods,361.95,2.92,4147.947,27,Frozen,2019-11-12,2019-12-09,339,11.68,3959.52,Bihar,Retail,22,79.01,138.27,2019-12-09,2019,12,9,0,4,27,0,1,12.555555555555555,217.0,8.947368421052632,54.71471100437881,0.0,22.0,1.403267973856209,233.0,28.678109787895327,12.555555555555555,64.24,2969.64,2905.4
Madhya Pradesh,713.4,89,Large,2019-12-17,2,Butter,Parag Milk Foods,597.46,16.39,40292.7024,38,Refrigerated,2019-12-12,2020-01-19,158,65.56,10358.48,Chandigarh,Retail,439,40.66,24.37,2019-12-17,2019,12,17,1,4,5,33,0,31.6,217.0,8.947368421052632,54.71471100437881,295.2631578947369,143.73684210526312,3.531764705882353,205.14285714285714,28.678109787895327,0.9575757575757576,2355.8468421052626,7768.860000000001,5413.0131578947385
Bihar,968.85,36,Small,2019-12-24,2,Butter,Amul,586.65,7.44,16613.928,36,Refrigerated,2019-11-24,2019-12-30,289,29.76,8600.64,Kerala,Online,297,55.66,39.44,2019-12-24,2019,12,24,1,4,30,6,0,9.633333333333333,217.0,8.947368421052632,54.71471100437881,53.684210526315795,243.31578947368422,1.0766666666666667,236.57142857142858,28.678109787895327,1.6055555555555554,1810.2694736842107,6450.4800000000005,4640.21052631579
Madhya Pradesh,641.66,74,Small,2020-01-20,2,Butter,Warana,970.92,10.635,36759.0312,26,Frozen,2019-12-13,2020-01-08,26,42.54,1106.04,Chandigarh,Wholesale,944,36.23,32.27,2020-01-08,2020,1,8,2,1,26,0,1,1.0,217.0,8.947368421052632,54.71471100437881,0.0,944.0,0.11176470588235293,196.42857142857142,62.264586095764265,1.0,10039.44,829.53,-9209.91
Rajasthan,895.2,18,Small,2020-01-09,2,Butter,Parag Milk Foods,453.27,22.66,41864.0172,32,Frozen,2019-12-25,2020-01-26,398,90.64,36074.72,Kerala,Retail,55,66.45,154.99,2020-01-09,2020,1,9,3,1,15,17,0,26.533333333333335,217.0,8.947368421052632,54.71471100437881,55.0,0.0,2.9654901960784312,234.71428571428572,62.264586095764265,1.5607843137254902,0.0,27056.04,27056.04
Chandigarh,861.93,26,Small,2020-01-10,2,Butter,Mother Dairy,228.28,23.5125,20689.0164,30,Frozen,2019-12-25,2020-01-24,149,94.05,14013.45,Karnataka,Wholesale,79,22.82,120.52,2020-01-10,2020,1,10,4,1,16,14,0,9.3125,217.0,8.947368421052632,54.71471100437881,79.0,0.0,1.0408088235294117,243.0,62.264586095764265,0.6651785714285714,0.0,10510.0875,10510.0875
Telangana,943.74,28,Large,2020-01-15,2,Butter,Mother Dairy,936.5,4.645,17240.965,32,Refrigerated,2020-01-01,2020-02-02,67,18.58,1244.86,Madhya Pradesh,Wholesale,869,45.37,129.32,2020-01-15,2020,1,15,2,1,14,18,0,4.785714285714286,217.0,8.947368421052632,54.71471100437881,161.05263157894737,707.9473684210526,0.5348739495798319,203.71428571428572,62.264586095764265,0.26587301587301587,3288.415526315789,933.6449999999999,-2354.770526315789
